cod-barra;nr-pedrep;nr-vol-ped;nome-transp;nr-linha;nr-pedido;nr-pedcli;nr-carga;it-codigo;nr-volume;nr-sequencia;cod-box;desc-item-1;desc-item-2;nome-emit;cidade;estado;dt-embarque;medida;volume;
00000700763724015769587018;CLEUZA COZ  ;018/041 ;PAESE LOGIST                                           ;54      ;5769587 ;5769587 ;327     ;700763 724       ;1       ;18      ;M       ;FRENTE GAV 663X196X15 NOMADE                 ;                                             ;MARQUISE PLANEJADOS LT;SAO PAULO          ;SP;03/05/24  ;     ;01/01;
00000700763663015769094019;AnaMathe-Coz;024/055 ;DUMAR                                                  ;54      ;5769094 ;5769094 ;321     ;700763 663       ;1       ;19      ;B       ;FRENTE GAV 663X196X15 CRONOS                 ;                                             ;CASABELLA MOVEIS PLANE;BIRIGUI            ;SP;03/05/24  ;     ;01/01;
00000700763663015764159020;viviancozin ;039/092 ;DUMAR                                                  ;54      ;5764159 ;5764159 ;321     ;700763 663       ;1       ;20      ;B       ;FRENTE GAV 663X196X15 CRONOS                 ;                                             ;FENATI COMERCIO E SERV;ITUPEVA            ;SP;03/05/24  ;     ;01/01;
00000700763663015769964021;cz.adriele  ;033/073 ;RASADOR PR                                             ;54      ;5769964 ;5769964 ;332     ;700763 663       ;1       ;21      ;E       ;FRENTE GAV 663X196X15 CRONOS                 ;                                             ;SOGNARE AMBIENTES PLAN;ITAPEMA            ;SC;03/05/24  ;     ;01/01;
00000700763662015762729022;400637COZEDN;018/068 ;RODAG-LOGIST                                           ;54      ;5762729 ;5762729 ;323     ;700763 662       ;1       ;22      ;C       ;FRENTE GAV 663X196X15 NEBBIA                 ;                                             ;JN COMERCIO DE MOVEIS ;SAO PAULO          ;SP;03/05/24  ;     ;01/01;
00000700763662015770767023;cz.natali   ;055/164 ;RASADOR PR                                             ;54      ;5770767 ;5770767 ;332     ;700763 662       ;1       ;23      ;E       ;FRENTE GAV 663X196X15 NEBBIA                 ;                                             ;R BONATO AMBIENTES PLA;JARAGUA DO SUL     ;SC;03/05/24  ;     ;01/01;
00000700763662015770767024;cz.natali   ;056/164 ;RASADOR PR                                             ;54      ;5770767 ;5770767 ;332     ;700763 662       ;1       ;24      ;E       ;FRENTE GAV 663X196X15 NEBBIA                 ;                                             ;R BONATO AMBIENTES PLA;JARAGUA DO SUL     ;SC;03/05/24  ;     ;01/01;
00000700763662015771641025;mariacomplem;008/018 ;RASADOR PR                                             ;54      ;5771641 ;5771641 ;332     ;700763 662       ;1       ;25      ;E       ;FRENTE GAV 663X196X15 NEBBIA                 ;                                             ;RICKLI MOVEIS PLANEJAD;CURITIBA           ;PR;03/05/24  ;     ;01/01;
00000700763662015771878026;cz.cinthia  ;018/102 ;RASADOR PR                                             ;54      ;5771878 ;5771878 ;332     ;700763 662       ;1       ;26      ;E       ;FRENTE GAV 663X196X15 NEBBIA                 ;                                             ;R BONATO AMBIENTES PLA;JARAGUA DO SUL     ;SC;03/05/24  ;     ;01/01;
00000700763656015765823027;Julia CZ    ;044/119 ;BENTO BR                                               ;54      ;5765823 ;5765823 ;328     ;700763 656       ;1       ;27      ;L       ;FRENTE GAV 663X196X15 PRETO                  ;                                             ;GIBSON AMBIENTES PLANE;BRASILIA           ;DF;03/05/24  ;     ;01/01;
00000700763655015770757028;ANDRE/COZ   ;036/091 ;RASADOR                                                ;54      ;5770757 ;5770757 ;322     ;700763 655       ;1       ;28      ;G       ;FRENTE GAV 663X196X15 SAVANA                 ;                                             ;AP DESIGN MOVEIS PLANE;SAO PAULO          ;SP;03/05/24  ;     ;01/01;
00000700763307015771110029;Hap-AM Coz  ;074/099 ;TRANSTUTTI                                             ;54      ;5771110 ;5771110 ;330     ;700763 307       ;1       ;29      ;A       ;FRENTE GAV 663X196X15 NIMBO                  ;                                             ;SANMARCO LTDA         ;SAO MARCOS         ;RS;03/05/24  ;     ;01/01;
00000700763307015770941030;manoel-cozin;032/082 ;DUMAR                                                  ;54      ;5770941 ;5770941 ;321     ;700763 307       ;1       ;30      ;B       ;FRENTE GAV 663X196X15 NIMBO                  ;                                             ;SONIA MARIA MESSIAS JO;PRAIA GRANDE       ;SP;03/05/24  ;     ;01/01;
00000700763307015765937031;DILMA COZ   ;030/057 ;DUMAR                                                  ;54      ;5765937 ;5765937 ;321     ;700763 307       ;1       ;31      ;B       ;FRENTE GAV 663X196X15 NIMBO                  ;                                             ;MOURAD & CIA MOVEIS LT;PRAIA GRANDE       ;SP;03/05/24  ;     ;01/01;
00000700763307015771757032;1383AA      ;022/139 ;MERICA                                                 ;54      ;5771757 ;5771757 ;326     ;700763 307       ;1       ;32      ;D       ;FRENTE GAV 663X196X15 NIMBO                  ;                                             ;NOVO VISUAL COZ E QUAR;RIO DE JANEIRO     ;RJ;03/05/24  ;     ;01/01;
00000700763307015771508033;TUANNY/COZ  ;029/062 ;RASADOR                                                ;54      ;5771508 ;5771508 ;322     ;700763 307       ;1       ;33      ;G       ;FRENTE GAV 663X196X15 NIMBO                  ;                                             ;AP DESIGN MOVEIS PLANE;SAO PAULO          ;SP;03/05/24  ;     ;01/01;
00000700763307015769749034;Diomar cozin;063/109 ;PRATTICA LO                                            ;54      ;5769749 ;5769749 ;324     ;700763 307       ;1       ;34      ;P       ;FRENTE GAV 663X196X15 NIMBO                  ;                                             ;ALMEIDA MOVEIS PLANEJA;UBERLANDIA         ;MG;03/05/24  ;     ;01/01;
00000700763218015770895035;RAF-PEL/COZI;020/049 ;RASADOR                                                ;54      ;5770895 ;5770895 ;322     ;700763 218       ;1       ;35      ;G       ;FRENTE GAV 663X196X15 LOURO FREIJO           ;                                             ;RB COMERCIO DE MOVEIS ;CAMPINAS           ;SP;03/05/24  ;     ;01/01;
00000070076395015771015036;FA98-FELIS  ;051/083 ;DUMAR                                                  ;54      ;5771015 ;5771015 ;321     ;700763 95        ;1       ;36      ;B       ;FRENTE GAV 663X196X15 BRANCO                 ;                                             ;TODDACASA SOROCABA COM;SOROCABA           ;SP;03/05/24  ;     ;01/01;
00000070076395015762060037;LUCIANECOZIN;021/048 ;RODAG-LOGIST                                           ;54      ;5762060 ;5762060 ;323     ;700763 95        ;1       ;37      ;C       ;FRENTE GAV 663X196X15 BRANCO                 ;                                             ;ZACARIAS GARCIA DOS SA;SAO PAULO          ;SP;03/05/24  ;     ;01/01;
00070012440008015735906038;LEANDROCOZIN;030/088 ;RODAG-LOGIST                                           ;54      ;5735906 ;5735906 ;323     ;700124 40008     ;1       ;38      ;C       ;FRENTE 663X196X15 URBE                       ;                                             ;AKAGI DESIGN LTDA EPP ;SAO PAULO          ;SP;03/05/24  ;     ;01/01;
00070012440003015770896039;WEDER-COZ   ;042/122 ;BENTO BR                                               ;54      ;5770896 ;5770896 ;328     ;700124 40003     ;1       ;39      ;L       ;FRENTE 663X196X15 SUNSET                     ;                                             ;SONHARE COMERCIO DE MO;BELEM              ;PA;03/05/24  ;     ;01/01;
00070012440002015770267040;viviancozina;038/104 ;DUMAR                                                  ;54      ;5770267 ;5770267 ;321     ;700124 40002     ;1       ;40      ;B       ;FRENTE 663X196X15 GLACIAL                    ;                                             ;FENATI COMERCIO E SERV;ITUPEVA            ;SP;03/05/24  ;     ;01/01;
00070012440002015757263041;5880AA      ;014/023 ;MERICA                                                 ;54      ;5757263 ;5757263 ;326     ;700124 40002     ;1       ;41      ;D       ;FRENTE 663X196X15 GLACIAL                    ;                                             ;CR3 COMERCIO DE MOVEIS;RIO DE JANEIRO     ;RJ;03/05/24  ;     ;01/01;
00000700124749015760054042;ANA/COZ     ;019/117 ;PAESE LOGIST                                           ;54      ;5760054 ;5760054 ;327     ;700124 749       ;1       ;42      ;M       ;FRENTE 663X196X15 CARIBE                     ;1 Unid(s)                                    ;R & S MOVEIS PLANEJADO;SAO PAULO          ;SP;03/05/24  ;     ;01/01;
00000700124749015770010043;CATIA-COZINH;022/044 ;CRISTOFOLI                                             ;54      ;5770010 ;5770010 ;331     ;700124 749       ;1       ;43      ;N       ;FRENTE 663X196X15 CARIBE                     ;1 Unid(s)                                    ;ARQDECOR ARQUITETURA E;CAXIAS DO SUL      ;RS;03/05/24  ;     ;01/01;
00000700124663015768251044;200903CZSIMO;057/096 ;PAESE  R01                                             ;54      ;5768251 ;5768251 ;325     ;700124 663       ;1       ;44      ;J       ;FRENTE 663X196X15 CRONOS                     ;1 Unid(s)                                    ;E.S. DA SILVA COMERCIO;SAO PAULO          ;SP;03/05/24  ;     ;01/05;
00000700124663015770264045;LEONOR-COZ  ;030/050 ;BENTO BR                                               ;54      ;5770264 ;5770264 ;328     ;700124 663       ;1       ;45      ;L       ;FRENTE 663X196X15 CRONOS                     ;1 Unid(s)                                    ;SONHARE COMERCIO DE MO;BELEM              ;PA;03/05/24  ;     ;01/05;
00000700124663015770836046;FRANCIS-COZ ;040/118 ;BENTO BR                                               ;54      ;5770836 ;5770836 ;328     ;700124 663       ;1       ;46      ;L       ;FRENTE 663X196X15 CRONOS                     ;1 Unid(s)                                    ;SONHARE COMERCIO DE MO;BELEM              ;PA;03/05/24  ;     ;01/05;
00000700124663015771749047;Diego       ;034/076 ;PRATTICA LO                                            ;54      ;5771749 ;5771749 ;324     ;700124 663       ;1       ;47      ;P       ;FRENTE 663X196X15 CRONOS                     ;1 Unid(s)                                    ;FAMA COMERCIO DE MOVEI;CONGONHAS          ;MG;03/05/24  ;     ;01/05;
00000700124662015771116048;Hap-RV Cozi ;019/071 ;TRANSTUTTI                                             ;54      ;5771116 ;5771116 ;330     ;700124 662       ;1       ;48      ;A       ;FRENTE 663X196X15 NEBBIA                     ;1 Unid(s)                                    ;SANMARCO LTDA         ;SAO MARCOS         ;RS;03/05/24  ;     ;01/05;
00000700124662015769992049;cz.crelaine ;026/097 ;RASADOR PR                                             ;54      ;5769992 ;5769992 ;332     ;700124 662       ;1       ;49      ;E       ;FRENTE 663X196X15 NEBBIA                     ;1 Unid(s)                                    ;SOGNARE AMBIENTES PLAN;ITAPEMA            ;SC;03/05/24  ;     ;01/05;
00000700124660015771073050;Juli-Cozinha;024/067 ;TRANSTUTTI                                             ;54      ;5771073 ;5771073 ;330     ;700124 660       ;1       ;50      ;A       ;FRENTE 663X196X15 PETRA                      ;1 Unid(s)                                    ;SANMARCO LTDA         ;SAO MARCOS         ;RS;03/05/24  ;     ;01/05;
00000700124307015771739051;Regis_Cozinh;028/115 ;TRANSTUTTI                                             ;54      ;5771739 ;5771739 ;330     ;700124 307       ;1       ;51      ;A       ;FRENTE 663X196X15 NIMBO                      ;                                             ;SS COMERCIO DE MOVEIS ;PORTO ALEGRE       ;RS;03/05/24  ;     ;01/01;
00000700124307015765540052;Adriana/cozi;002/084 ;DUMAR                                                  ;54      ;5765540 ;5765540 ;321     ;700124 307       ;1       ;52      ;B       ;FRENTE 663X196X15 NIMBO                      ;                                             ;PLANEJAR COMERCIO DE M;VOTUPORANGA        ;SP;03/05/24  ;     ;01/01;
00000700124307015772014053;B1235acRAPHA;030/040 ;MERICA                                                 ;54      ;5772014 ;5772014 ;326     ;700124 307       ;1       ;53      ;D       ;FRENTE 663X196X15 NIMBO                      ;                                             ;CASA & COZ J S OLIVEIR;RIO DE JANEIRO     ;RJ;03/05/24  ;     ;01/01;
00070011940007015762530054;sh-coz      ;117/241 ;DUMAR                                                  ;54      ;5762530 ;5762530 ;321     ;700119 40007     ;1       ;54      ;B       ;FRENTE GAV INNOTECH 329X796X15 DUST          ;                                             ;VITRINE MOVEIS PLANEJA;SAO JOSE DO RIO PRE;SP;03/05/24  ;     ;01/01;
00070009440006015770868055;MariaDORMITO;016/050 ;TRANSTUTTI                                             ;54      ;5770868 ;5770868 ;330     ;700094 40006     ;1       ;55      ;A       ;FRENTE GAV 162X196X15 ABISSAL                ;                                             ;LPRAFAEL COMERCIO DE M;CANOAS             ;RS;03/05/24  ;     ;01/01;
00070009440005015751528056;2304AAQUARTO;031/122 ;MERICA                                                 ;54      ;5751528 ;5751528 ;326     ;700094 40005     ;1       ;56      ;D       ;FRENTE GAV 162X196X15 HIMALAIA               ;                                             ;STUDIO CREATIO COMERCI;RIO DE JANEIRO     ;RJ;03/05/24  ;     ;01/01;
00000700094724015770798057;MONIK BANH  ;002/027 ;DUMAR                                                  ;54      ;5770798 ;5770798 ;321     ;700094 724       ;1       ;57      ;B       ;FRENTE GAV 162X196X15 NOMADE                 ;                                             ;KIENI CRISTINA ARNOSTI;RIO CLARO          ;SP;03/05/24  ;     ;01/01;
00000700094724015770798058;MONIK BANH  ;003/027 ;DUMAR                                                  ;54      ;5770798 ;5770798 ;321     ;700094 724       ;1       ;58      ;B       ;FRENTE GAV 162X196X15 NOMADE                 ;                                             ;KIENI CRISTINA ARNOSTI;RIO CLARO          ;SP;03/05/24  ;     ;01/01;
00000700094724015771183059;cosme-dormma;060/072 ;DUMAR                                                  ;54      ;5771183 ;5771183 ;321     ;700094 724       ;1       ;59      ;B       ;FRENTE GAV 162X196X15 NOMADE                 ;                                             ;SONIA MARIA MESSIAS JO;PRAIA GRANDE       ;SP;03/05/24  ;     ;01/01;
00000700094662015768674060;DanielFab-wc;002/035 ;DUMAR                                                  ;54      ;5768674 ;5768674 ;321     ;700094 662       ;1       ;60      ;B       ;FRENTE GAV 162X196X15 NEBBIA                 ;5 Unid(s)                                    ;CASABELLA MOVEIS PLANE;BIRIGUI            ;SP;03/05/24  ;     ;01/05;
00000700094662015768674061;DanielFab-wc;003/035 ;DUMAR                                                  ;54      ;5768674 ;5768674 ;321     ;700094 662       ;1       ;61      ;B       ;FRENTE GAV 162X196X15 NEBBIA                 ;1 Unid(s)                                    ;CASABELLA MOVEIS PLANE;BIRIGUI            ;SP;03/05/24  ;     ;01/05;
00070002640006015771986062;6061 JULIO  ;077/185 ;CRISTOFOLI                                             ;54      ;5771986 ;5771986 ;331     ;700026 40006     ;1       ;62      ;N       ;PORTA 663X196X15 ABISSAL                     ;                                             ;DALMOLIN & ZANCHETTA L;GUARAPUAVA         ;PR;03/05/24  ;     ;01/01;
00070002640002015770267063;viviancozina;044/104 ;DUMAR                                                  ;54      ;5770267 ;5770267 ;321     ;700026 40002     ;1       ;63      ;B       ;PORTA 663X196X15 GLACIAL                     ;                                             ;FENATI COMERCIO E SERV;ITUPEVA            ;SP;03/05/24  ;     ;01/01;
00070002640002015770267064;viviancozina;045/104 ;DUMAR                                                  ;54      ;5770267 ;5770267 ;321     ;700026 40002     ;1       ;64      ;B       ;PORTA 663X196X15 GLACIAL                     ;                                             ;FENATI COMERCIO E SERV;ITUPEVA            ;SP;03/05/24  ;     ;01/01;
00000700026663015771263065;THAISIO-COZI;060/101 ;DUMAR                                                  ;54      ;5771263 ;5771263 ;321     ;700026 663       ;1       ;65      ;B       ;PORTA 663X196X15 CRONOS                      ;2 Unid(s)                                    ;SONIA MARIA MESSIAS JO;PRAIA GRANDE       ;SP;03/05/24  ;     ;01/05;
00000700026662015761722066;DIEGO-COZ   ;040/092 ;RODAG-LOGIST                                           ;54      ;5761722 ;5761722 ;323     ;700026 662       ;1       ;66      ;C       ;PORTA 663X196X15 NEBBIA                      ;1 Unid(s)                                    ;R FELICIANO AGUIRRE PL;SANTO ANDRE        ;SP;03/05/24  ;     ;01/05;
00000700026660015771073067;Juli-Cozinha;030/067 ;TRANSTUTTI                                             ;54      ;5771073 ;5771073 ;330     ;700026 660       ;1       ;67      ;A       ;PORTA 663X196X15 PETRA                       ;1 Unid(s)                                    ;SANMARCO LTDA         ;SAO MARCOS         ;RS;03/05/24  ;     ;01/05;
00000700026556015762530068;sh-coz      ;124/241 ;DUMAR                                                  ;54      ;5762530 ;5762530 ;321     ;700026 556       ;1       ;68      ;B       ;PORTA 663X196X15 CAIRO                       ;                                             ;VITRINE MOVEIS PLANEJA;SAO JOSE DO RIO PRE;SP;03/05/24  ;     ;01/01;
