cod-barra;nr-pedrep;nr-vol-ped;nome-transp;nr-linha;nr-pedido;nr-pedcli;nr-carga;it-codigo;nr-volume;nr-sequencia;cod-box;desc-item-1;desc-item-2;nome-emit;cidade;estado;dt-embarque;medida;volume;
00070076341307015771706001;PauloH/Cozin;004/112 ;DUMAR                                                  ;70      ;5771706 ;5771706 ;321     ;700763 41307     ;1       ;1       ;B       ;FRENTE GAV 631X196X15 PARIS NIMBO            ;1 Unid(s)                                    ;MARANGON FILHO MOVEIS ;JUNDIAI            ;SP;03/05/24  ;     ;01/03;
00000700763511015768731002;COZINHA     ;029/082 ;MERICA                                                 ;70      ;5768731 ;5768731 ;326     ;700763 511       ;1       ;2       ;D       ;FRENTE GAV 631X196X15 PARIS BRANCO           ;1 Unid(s)                                    ;GRENSUR MOVEIS E UTILI;RIO DE JANEIRO     ;RJ;03/05/24  ;     ;01/03;
