cod-barra;nr-pedrep;nr-vol-ped;nome-transp;nr-linha;nr-pedido;nr-pedcli;nr-carga;it-codigo;nr-volume;nr-sequencia;cod-box;desc-item-1;desc-item-2;nome-emit;cidade;estado;dt-embarque;medida;volume;
00065028240006015761043011;B.demi.JOSE ;029/044 ;FARBEN                                                 ;45      ;5761043 ;5761043 ;258     ;650282 40006     ;1       ;11      ;N       ;PAINEL LINEAR RIPADO LARGO X895X21MM ABISSAL ;,25 M                                        ;AMARE MOVEIS PLANEJADO;SOMBRIO            ;SC;22/04/24  ;,25 M;01/01;
00065028040005015760512012;DANIEL DGIO ;037/072 ;TRANSTUTTI                                             ;45      ;5760512 ;5760512 ;253     ;650280 40005     ;1       ;12      ;E       ;PAINEL LINEAR RIPADO LARGO X198X21MM HIMALAIA;2,7 M                                        ;ESPACO ARTE PLANEJADOS;CACHOEIRINHA       ;RS;22/04/24  ;2,7 M;01/01;
00065028040001015756877013;CLEBERT DORM;035/061 ;TRANSTUTTI                                             ;45      ;5756877 ;5756877 ;253     ;650280 40001     ;1       ;13      ;E       ;PAINEL LINEAR RIPADO LARGO X198X21MM NUBLE   ;,15 M                                        ;LTF COMERCIO DE MOVEIS;BENTO GONCALVES    ;RS;22/04/24  ;,15 M;01/01;
00065028040001015756877014;CLEBERT DORM;036/061 ;TRANSTUTTI                                             ;45      ;5756877 ;5756877 ;253     ;650280 40001     ;1       ;14      ;E       ;PAINEL LINEAR RIPADO LARGO X198X21MM NUBLE   ;,15 M                                        ;LTF COMERCIO DE MOVEIS;BENTO GONCALVES    ;RS;22/04/24  ;,15 M;01/01;
00065028040001015756877015;CLEBERT DORM;033/061 ;TRANSTUTTI                                             ;45      ;5756877 ;5756877 ;253     ;650280 40001     ;1       ;15      ;E       ;PAINEL LINEAR RIPADO LARGO X198X21MM NUBLE   ;,75 M                                        ;LTF COMERCIO DE MOVEIS;BENTO GONCALVES    ;RS;22/04/24  ;,75 M;01/01;
00065028040001015756877016;CLEBERT DORM;034/061 ;TRANSTUTTI                                             ;45      ;5756877 ;5756877 ;253     ;650280 40001     ;1       ;16      ;E       ;PAINEL LINEAR RIPADO LARGO X198X21MM NUBLE   ;,75 M                                        ;LTF COMERCIO DE MOVEIS;BENTO GONCALVES    ;RS;22/04/24  ;,75 M;01/01;
00065028040001015749639017;Veruska     ;001/002 ;RASADOR                                                ;45      ;5749639 ;5749639 ;251     ;650280 40001     ;1       ;17      ;D       ;PAINEL LINEAR RIPADO LARGO X198X21MM NUBLE   ;1,08 M                                       ;OVERLAR MOVEIS E ELETR;SERRA NEGRA        ;SP;22/04/24  ;1,08 ;01/01;
00065028040001015756877018;CLEBERT DORM;029/061 ;TRANSTUTTI                                             ;45      ;5756877 ;5756877 ;253     ;650280 40001     ;1       ;18      ;E       ;PAINEL LINEAR RIPADO LARGO X198X21MM NUBLE   ;1,745 M                                      ;LTF COMERCIO DE MOVEIS;BENTO GONCALVES    ;RS;22/04/24  ;1,745;01/01;
00065028040001015756877019;CLEBERT DORM;030/061 ;TRANSTUTTI                                             ;45      ;5756877 ;5756877 ;253     ;650280 40001     ;1       ;19      ;E       ;PAINEL LINEAR RIPADO LARGO X198X21MM NUBLE   ;1,745 M                                      ;LTF COMERCIO DE MOVEIS;BENTO GONCALVES    ;RS;22/04/24  ;1,745;01/01;
00065028040001015756877020;CLEBERT DORM;031/061 ;TRANSTUTTI                                             ;45      ;5756877 ;5756877 ;253     ;650280 40001     ;1       ;20      ;E       ;PAINEL LINEAR RIPADO LARGO X198X21MM NUBLE   ;1,745 M                                      ;LTF COMERCIO DE MOVEIS;BENTO GONCALVES    ;RS;22/04/24  ;1,745;01/01;
00065028040001015756877021;CLEBERT DORM;032/061 ;TRANSTUTTI                                             ;45      ;5756877 ;5756877 ;253     ;650280 40001     ;1       ;21      ;E       ;PAINEL LINEAR RIPADO LARGO X198X21MM NUBLE   ;1,745 M                                      ;LTF COMERCIO DE MOVEIS;BENTO GONCALVES    ;RS;22/04/24  ;1,745;01/01;
00065028040001015756877022;CLEBERT DORM;027/061 ;TRANSTUTTI                                             ;45      ;5756877 ;5756877 ;253     ;650280 40001     ;1       ;22      ;E       ;PAINEL LINEAR RIPADO LARGO X198X21MM NUBLE   ;2,52 M                                       ;LTF COMERCIO DE MOVEIS;BENTO GONCALVES    ;RS;22/04/24  ;2,52 ;01/01;
00065028040001015756877023;CLEBERT DORM;028/061 ;TRANSTUTTI                                             ;45      ;5756877 ;5756877 ;253     ;650280 40001     ;1       ;23      ;E       ;PAINEL LINEAR RIPADO LARGO X198X21MM NUBLE   ;2,52 M                                       ;LTF COMERCIO DE MOVEIS;BENTO GONCALVES    ;RS;22/04/24  ;2,52 ;01/01;
00065028240001015756877024;CLEBERT DORM;037/061 ;TRANSTUTTI                                             ;45      ;5756877 ;5756877 ;253     ;650282 40001     ;1       ;24      ;E       ;PAINEL LINEAR RIPADO LARGO X895X21MM NUBLE   ;2,52 M                                       ;LTF COMERCIO DE MOVEIS;BENTO GONCALVES    ;RS;22/04/24  ;2,52 ;01/01;
00000650280591015759813025;FA27c-ZATTO ;008/008 ;DUMAR                                                  ;45      ;5759813 ;5759813 ;246     ;650280 591       ;1       ;25      ;C       ;PAINEL LINEAR RIPADO LARGO X198X21MM DAKAR   ;,615 M                                       ;TODDACASA SOROCABA COM;SOROCABA           ;SP;22/04/24  ;,615 ;01/01;
00000650280591015759813026;FA27c-ZATTO ;006/008 ;DUMAR                                                  ;45      ;5759813 ;5759813 ;246     ;650280 591       ;1       ;26      ;C       ;PAINEL LINEAR RIPADO LARGO X198X21MM DAKAR   ;,8 M                                         ;TODDACASA SOROCABA COM;SOROCABA           ;SP;22/04/24  ;,8 M ;01/01;
00000650280591015759813027;FA27c-ZATTO ;007/008 ;DUMAR                                                  ;45      ;5759813 ;5759813 ;246     ;650280 591       ;1       ;27      ;C       ;PAINEL LINEAR RIPADO LARGO X198X21MM DAKAR   ;,8 M                                         ;TODDACASA SOROCABA COM;SOROCABA           ;SP;22/04/24  ;,8 M ;01/01;
00000650280591015756696028;SHYRLEYSALA ;017/047 ;EXPRESSO LF                                            ;45      ;5756696 ;5756696 ;260     ;650280 591       ;1       ;28      ;Y       ;PAINEL LINEAR RIPADO LARGO X198X21MM DAKAR   ;,825 M                                       ;LOJAS PERIN LTDA      ;BOA VISTA          ;RR;22/04/24  ;,825 ;01/01;
00000650280591015759813029;FA27c-ZATTO ;004/008 ;DUMAR                                                  ;45      ;5759813 ;5759813 ;246     ;650280 591       ;1       ;29      ;C       ;PAINEL LINEAR RIPADO LARGO X198X21MM DAKAR   ;,99 M                                        ;TODDACASA SOROCABA COM;SOROCABA           ;SP;22/04/24  ;,99 M;01/01;
00000650280591015759813030;FA27c-ZATTO ;005/008 ;DUMAR                                                  ;45      ;5759813 ;5759813 ;246     ;650280 591       ;1       ;30      ;C       ;PAINEL LINEAR RIPADO LARGO X198X21MM DAKAR   ;,99 M                                        ;TODDACASA SOROCABA COM;SOROCABA           ;SP;22/04/24  ;,99 M;01/01;
00000650280591015759813031;FA27c-ZATTO ;003/008 ;DUMAR                                                  ;45      ;5759813 ;5759813 ;246     ;650280 591       ;1       ;31      ;C       ;PAINEL LINEAR RIPADO LARGO X198X21MM DAKAR   ;1,515 M                                      ;TODDACASA SOROCABA COM;SOROCABA           ;SP;22/04/24  ;1,515;01/01;
00000650280591015759813032;FA27c-ZATTO ;001/008 ;DUMAR                                                  ;45      ;5759813 ;5759813 ;246     ;650280 591       ;1       ;32      ;C       ;PAINEL LINEAR RIPADO LARGO X198X21MM DAKAR   ;2,338 M                                      ;TODDACASA SOROCABA COM;SOROCABA           ;SP;22/04/24  ;2,338;01/01;
00000650280591015759813033;FA27c-ZATTO ;002/008 ;DUMAR                                                  ;45      ;5759813 ;5759813 ;246     ;650280 591       ;1       ;33      ;C       ;PAINEL LINEAR RIPADO LARGO X198X21MM DAKAR   ;2,338 M                                      ;TODDACASA SOROCABA COM;SOROCABA           ;SP;22/04/24  ;2,338;01/01;
00000650281591015759147034;KENNY/COZ   ;139/147 ;PAESE  R01                                             ;45      ;5759147 ;5759147 ;249     ;650281 591       ;1       ;34      ;M       ;PAINEL LINEAR RIPADO LARGO X596X21MM DAKAR   ;1,42 M                                       ;COZINHAS LUANA COMERCI;SAO PAULO          ;SP;22/04/24  ;1,42 ;01/01;
00000650282591015756696035;SHYRLEYSALA ;024/047 ;EXPRESSO LF                                            ;45      ;5756696 ;5756696 ;260     ;650282 591       ;1       ;35      ;Y       ;PAINEL LINEAR RIPADO LARGO X895X21MM DAKAR   ;,825 M                                       ;LOJAS PERIN LTDA      ;BOA VISTA          ;RR;22/04/24  ;,825 ;01/01;
00000650282591015756696036;SHYRLEYSALA ;028/047 ;EXPRESSO LF                                            ;45      ;5756696 ;5756696 ;260     ;650282 591       ;1       ;36      ;Y       ;PAINEL LINEAR RIPADO LARGO X895X21MM DAKAR   ;,825 M                                       ;LOJAS PERIN LTDA      ;BOA VISTA          ;RR;22/04/24  ;,825 ;01/01;
00000650282591015756696037;SHYRLEYSALA ;027/047 ;EXPRESSO LF                                            ;45      ;5756696 ;5756696 ;260     ;650282 591       ;1       ;37      ;Y       ;PAINEL LINEAR RIPADO LARGO X895X21MM DAKAR   ;,825 M                                       ;LOJAS PERIN LTDA      ;BOA VISTA          ;RR;22/04/24  ;,825 ;01/01;
00000650282591015756696038;SHYRLEYSALA ;026/047 ;EXPRESSO LF                                            ;45      ;5756696 ;5756696 ;260     ;650282 591       ;1       ;38      ;Y       ;PAINEL LINEAR RIPADO LARGO X895X21MM DAKAR   ;,825 M                                       ;LOJAS PERIN LTDA      ;BOA VISTA          ;RR;22/04/24  ;,825 ;01/01;
00000650282591015756696039;SHYRLEYSALA ;025/047 ;EXPRESSO LF                                            ;45      ;5756696 ;5756696 ;260     ;650282 591       ;1       ;39      ;Y       ;PAINEL LINEAR RIPADO LARGO X895X21MM DAKAR   ;,825 M                                       ;LOJAS PERIN LTDA      ;BOA VISTA          ;RR;22/04/24  ;,825 ;01/01;
00000650282591015759318040;ALEXANDREcoz;017/034 ;RODAG-LOGIST                                           ;45      ;5759318 ;5759318 ;244     ;650282 591       ;1       ;40      ;A       ;PAINEL LINEAR RIPADO LARGO X895X21MM DAKAR   ;,95 M                                        ;TUDO TOP OUTLET COMERC;SAO BERNARDO DO CAM;SP;22/04/24  ;,95 M;01/01;
00000650282591015756696041;SHYRLEYSALA ;023/047 ;EXPRESSO LF                                            ;45      ;5756696 ;5756696 ;260     ;650282 591       ;1       ;41      ;Y       ;PAINEL LINEAR RIPADO LARGO X895X21MM DAKAR   ;2,007 M                                      ;LOJAS PERIN LTDA      ;BOA VISTA          ;RR;22/04/24  ;2,007;01/01;
00000650282591015756696042;SHYRLEYSALA ;022/047 ;EXPRESSO LF                                            ;45      ;5756696 ;5756696 ;260     ;650282 591       ;1       ;42      ;Y       ;PAINEL LINEAR RIPADO LARGO X895X21MM DAKAR   ;2,007 M                                      ;LOJAS PERIN LTDA      ;BOA VISTA          ;RR;22/04/24  ;2,007;01/01;
00000650282591015756696043;SHYRLEYSALA ;021/047 ;EXPRESSO LF                                            ;45      ;5756696 ;5756696 ;260     ;650282 591       ;1       ;43      ;Y       ;PAINEL LINEAR RIPADO LARGO X895X21MM DAKAR   ;2,007 M                                      ;LOJAS PERIN LTDA      ;BOA VISTA          ;RR;22/04/24  ;2,007;01/01;
00000650282591015756696044;SHYRLEYSALA ;020/047 ;EXPRESSO LF                                            ;45      ;5756696 ;5756696 ;260     ;650282 591       ;1       ;44      ;Y       ;PAINEL LINEAR RIPADO LARGO X895X21MM DAKAR   ;2,007 M                                      ;LOJAS PERIN LTDA      ;BOA VISTA          ;RR;22/04/24  ;2,007;01/01;
00000650282591015756696045;SHYRLEYSALA ;019/047 ;EXPRESSO LF                                            ;45      ;5756696 ;5756696 ;260     ;650282 591       ;1       ;45      ;Y       ;PAINEL LINEAR RIPADO LARGO X895X21MM DAKAR   ;2,125 M                                      ;LOJAS PERIN LTDA      ;BOA VISTA          ;RR;22/04/24  ;2,125;01/01;
00000650282591015756696046;SHYRLEYSALA ;018/047 ;EXPRESSO LF                                            ;45      ;5756696 ;5756696 ;260     ;650282 591       ;1       ;46      ;Y       ;PAINEL LINEAR RIPADO LARGO X895X21MM DAKAR   ;2,125 M                                      ;LOJAS PERIN LTDA      ;BOA VISTA          ;RR;22/04/24  ;2,125;01/01;
00000650280307015760028047;65502-01    ;001/008 ;MERICA                                                 ;45      ;5760028 ;5760028 ;257     ;650280 307       ;1       ;47      ;B       ;PAINEL LINEAR RIPADO LARGO X198X21MM NIMBO   ;,4 M                                         ;RGR RIO COM DE MOD E I;RIO DE JANEIRO     ;RJ;22/04/24  ;,4 M ;01/01;
00000650280307015760028048;65502-01    ;002/008 ;MERICA                                                 ;45      ;5760028 ;5760028 ;257     ;650280 307       ;1       ;48      ;B       ;PAINEL LINEAR RIPADO LARGO X198X21MM NIMBO   ;,4 M                                         ;RGR RIO COM DE MOD E I;RIO DE JANEIRO     ;RJ;22/04/24  ;,4 M ;01/01;
00000650281307015760028049;65502-01    ;004/008 ;MERICA                                                 ;45      ;5760028 ;5760028 ;257     ;650281 307       ;1       ;49      ;B       ;PAINEL LINEAR RIPADO LARGO X596X21MM NIMBO   ;,45 M                                        ;RGR RIO COM DE MOD E I;RIO DE JANEIRO     ;RJ;22/04/24  ;,45 M;01/01;
00000650281307015760028050;65502-01    ;005/008 ;MERICA                                                 ;45      ;5760028 ;5760028 ;257     ;650281 307       ;1       ;50      ;B       ;PAINEL LINEAR RIPADO LARGO X596X21MM NIMBO   ;,45 M                                        ;RGR RIO COM DE MOD E I;RIO DE JANEIRO     ;RJ;22/04/24  ;,45 M;01/01;
00000650281307015760028051;65502-01    ;003/008 ;MERICA                                                 ;45      ;5760028 ;5760028 ;257     ;650281 307       ;1       ;51      ;B       ;PAINEL LINEAR RIPADO LARGO X596X21MM NIMBO   ;2,7 M                                        ;RGR RIO COM DE MOD E I;RIO DE JANEIRO     ;RJ;22/04/24  ;2,7 M;01/01;
00000650282307015759151052;KENNY/SALA  ;010/016 ;PAESE  R01                                             ;45      ;5759151 ;5759151 ;249     ;650282 307       ;1       ;52      ;M       ;PAINEL LINEAR RIPADO LARGO X895X21MM NIMBO   ;,36 M                                        ;COZINHAS LUANA COMERCI;SAO PAULO          ;SP;22/04/24  ;,36 M;01/01;
00000650282307015759151053;KENNY/SALA  ;011/016 ;PAESE  R01                                             ;45      ;5759151 ;5759151 ;249     ;650282 307       ;1       ;53      ;M       ;PAINEL LINEAR RIPADO LARGO X895X21MM NIMBO   ;,36 M                                        ;COZINHAS LUANA COMERCI;SAO PAULO          ;SP;22/04/24  ;,36 M;01/01;
00000650282307015760028054;65502-01    ;007/008 ;MERICA                                                 ;45      ;5760028 ;5760028 ;257     ;650282 307       ;1       ;54      ;B       ;PAINEL LINEAR RIPADO LARGO X895X21MM NIMBO   ;,4 M                                         ;RGR RIO COM DE MOD E I;RIO DE JANEIRO     ;RJ;22/04/24  ;,4 M ;01/01;
00000650282307015760028055;65502-01    ;008/008 ;MERICA                                                 ;45      ;5760028 ;5760028 ;257     ;650282 307       ;1       ;55      ;B       ;PAINEL LINEAR RIPADO LARGO X895X21MM NIMBO   ;,4 M                                         ;RGR RIO COM DE MOD E I;RIO DE JANEIRO     ;RJ;22/04/24  ;,4 M ;01/01;
00000650282307015760028056;65502-01    ;006/008 ;MERICA                                                 ;45      ;5760028 ;5760028 ;257     ;650282 307       ;1       ;56      ;B       ;PAINEL LINEAR RIPADO LARGO X895X21MM NIMBO   ;,45 M                                        ;RGR RIO COM DE MOD E I;RIO DE JANEIRO     ;RJ;22/04/24  ;,45 M;01/01;
00000650282307015756701057;GEORGE CZ   ;109/135 ;EXPRESSO LF                                            ;45      ;5756701 ;5756701 ;260     ;650282 307       ;1       ;57      ;Y       ;PAINEL LINEAR RIPADO LARGO X895X21MM NIMBO   ;,81 M                                        ;LOJAS PERIN LTDA      ;BOA VISTA          ;RR;22/04/24  ;,81 M;01/01;
00000650282307015756701058;GEORGE CZ   ;108/135 ;EXPRESSO LF                                            ;45      ;5756701 ;5756701 ;260     ;650282 307       ;1       ;58      ;Y       ;PAINEL LINEAR RIPADO LARGO X895X21MM NIMBO   ;,81 M                                        ;LOJAS PERIN LTDA      ;BOA VISTA          ;RR;22/04/24  ;,81 M;01/01;
00000650280263015761080059;S2.JOSE     ;058/109 ;FARBEN                                                 ;45      ;5761080 ;5761080 ;258     ;650280 263       ;1       ;59      ;N       ;PAINEL LINEAR RIPADO LARGO X198X21MM CRONOS  ;1,76 M                                       ;AMARE MOVEIS PLANEJADO;SOMBRIO            ;SC;22/04/24  ;1,76 ;01/01;
00000650281263015651328060;ParedeTecnic;054/102 ;CRISTOFOLI                                             ;45      ;5651328 ;5651328 ;245     ;650281 263       ;1       ;60      ;J       ;PAINEL LINEAR RIPADO LARGO X596X21MM CRONOS  ;1,055 M                                      ;WM PILATTI COMERCIO DE;GARIBALDI          ;RS;22/04/24  ;1,055;01/01;
00000650281263015651328061;ParedeTecnic;056/102 ;CRISTOFOLI                                             ;45      ;5651328 ;5651328 ;245     ;650281 263       ;1       ;61      ;J       ;PAINEL LINEAR RIPADO LARGO X596X21MM CRONOS  ;1,055 M                                      ;WM PILATTI COMERCIO DE;GARIBALDI          ;RS;22/04/24  ;1,055;01/01;
00000650281263015651328062;ParedeTecnic;055/102 ;CRISTOFOLI                                             ;45      ;5651328 ;5651328 ;245     ;650281 263       ;1       ;62      ;J       ;PAINEL LINEAR RIPADO LARGO X596X21MM CRONOS  ;1,055 M                                      ;WM PILATTI COMERCIO DE;GARIBALDI          ;RS;22/04/24  ;1,055;01/01;
00000650281263015761060063;S1.JOSE     ;066/116 ;FARBEN                                                 ;45      ;5761060 ;5761060 ;258     ;650281 263       ;1       ;63      ;N       ;PAINEL LINEAR RIPADO LARGO X596X21MM CRONOS  ;1,62 M                                       ;AMARE MOVEIS PLANEJADO;SOMBRIO            ;SC;22/04/24  ;1,62 ;01/01;
00000650281263015761060064;S1.JOSE     ;067/116 ;FARBEN                                                 ;45      ;5761060 ;5761060 ;258     ;650281 263       ;1       ;64      ;N       ;PAINEL LINEAR RIPADO LARGO X596X21MM CRONOS  ;1,62 M                                       ;AMARE MOVEIS PLANEJADO;SOMBRIO            ;SC;22/04/24  ;1,62 ;01/01;
00000650281263015761097065;SUITE.JOSE  ;079/127 ;FARBEN                                                 ;45      ;5761097 ;5761097 ;258     ;650281 263       ;1       ;65      ;N       ;PAINEL LINEAR RIPADO LARGO X596X21MM CRONOS  ;2,409 M                                      ;AMARE MOVEIS PLANEJADO;SOMBRIO            ;SC;22/04/24  ;2,409;01/01;
00000650281263015761097066;SUITE.JOSE  ;078/127 ;FARBEN                                                 ;45      ;5761097 ;5761097 ;258     ;650281 263       ;1       ;66      ;N       ;PAINEL LINEAR RIPADO LARGO X596X21MM CRONOS  ;2,409 M                                      ;AMARE MOVEIS PLANEJADO;SOMBRIO            ;SC;22/04/24  ;2,409;01/01;
00000650282263015651328067;ParedeTecnic;061/102 ;CRISTOFOLI                                             ;45      ;5651328 ;5651328 ;245     ;650282 263       ;1       ;67      ;J       ;PAINEL LINEAR RIPADO LARGO X895X21MM CRONOS  ;,4 M                                         ;WM PILATTI COMERCIO DE;GARIBALDI          ;RS;22/04/24  ;,4 M ;01/01;
00000650282263015651328068;ParedeTecnic;059/102 ;CRISTOFOLI                                             ;45      ;5651328 ;5651328 ;245     ;650282 263       ;1       ;68      ;J       ;PAINEL LINEAR RIPADO LARGO X895X21MM CRONOS  ;,52 M                                        ;WM PILATTI COMERCIO DE;GARIBALDI          ;RS;22/04/24  ;,52 M;01/01;
00000650282263015651328069;ParedeTecnic;060/102 ;CRISTOFOLI                                             ;45      ;5651328 ;5651328 ;245     ;650282 263       ;1       ;69      ;J       ;PAINEL LINEAR RIPADO LARGO X895X21MM CRONOS  ;,52 M                                        ;WM PILATTI COMERCIO DE;GARIBALDI          ;RS;22/04/24  ;,52 M;01/01;
00000650282263015651328070;ParedeTecnic;057/102 ;CRISTOFOLI                                             ;45      ;5651328 ;5651328 ;245     ;650282 263       ;1       ;70      ;J       ;PAINEL LINEAR RIPADO LARGO X895X21MM CRONOS  ;1,055 M                                      ;WM PILATTI COMERCIO DE;GARIBALDI          ;RS;22/04/24  ;1,055;01/01;
00000650282263015651328071;ParedeTecnic;058/102 ;CRISTOFOLI                                             ;45      ;5651328 ;5651328 ;245     ;650282 263       ;1       ;71      ;J       ;PAINEL LINEAR RIPADO LARGO X895X21MM CRONOS  ;1,055 M                                      ;WM PILATTI COMERCIO DE;GARIBALDI          ;RS;22/04/24  ;1,055;01/01;
00000650282263015761080072;S2.JOSE     ;059/109 ;FARBEN                                                 ;45      ;5761080 ;5761080 ;258     ;650282 263       ;1       ;72      ;N       ;PAINEL LINEAR RIPADO LARGO X895X21MM CRONOS  ;1,76 M                                       ;AMARE MOVEIS PLANEJADO;SOMBRIO            ;SC;22/04/24  ;1,76 ;01/01;
00000650282263015761080073;S2.JOSE     ;060/109 ;FARBEN                                                 ;45      ;5761080 ;5761080 ;258     ;650282 263       ;1       ;73      ;N       ;PAINEL LINEAR RIPADO LARGO X895X21MM CRONOS  ;1,76 M                                       ;AMARE MOVEIS PLANEJADO;SOMBRIO            ;SC;22/04/24  ;1,76 ;01/01;
00000650282263015761080074;S2.JOSE     ;061/109 ;FARBEN                                                 ;45      ;5761080 ;5761080 ;258     ;650282 263       ;1       ;74      ;N       ;PAINEL LINEAR RIPADO LARGO X895X21MM CRONOS  ;1,76 M                                       ;AMARE MOVEIS PLANEJADO;SOMBRIO            ;SC;22/04/24  ;1,76 ;01/01;
00000650282263015761097075;SUITE.JOSE  ;081/127 ;FARBEN                                                 ;45      ;5761097 ;5761097 ;258     ;650282 263       ;1       ;75      ;N       ;PAINEL LINEAR RIPADO LARGO X895X21MM CRONOS  ;2,409 M                                      ;AMARE MOVEIS PLANEJADO;SOMBRIO            ;SC;22/04/24  ;2,409;01/01;
00000650280222015761060076;S1.JOSE     ;065/116 ;FARBEN                                                 ;45      ;5761060 ;5761060 ;258     ;650280 222       ;1       ;76      ;N       ;PAINEL LINEAR RIPADO LARGO X198X21MM PRETO   ;2,434 M                                      ;AMARE MOVEIS PLANEJADO;SOMBRIO            ;SC;22/04/24  ;2,434;01/01;
00000650282222015761060077;S1.JOSE     ;068/116 ;FARBEN                                                 ;45      ;5761060 ;5761060 ;258     ;650282 222       ;1       ;77      ;N       ;PAINEL LINEAR RIPADO LARGO X895X21MM PRETO   ;,534 M                                       ;AMARE MOVEIS PLANEJADO;SOMBRIO            ;SC;22/04/24  ;,534 ;01/01;
00000650282222015761060078;S1.JOSE     ;069/116 ;FARBEN                                                 ;45      ;5761060 ;5761060 ;258     ;650282 222       ;1       ;78      ;N       ;PAINEL LINEAR RIPADO LARGO X895X21MM PRETO   ;,534 M                                       ;AMARE MOVEIS PLANEJADO;SOMBRIO            ;SC;22/04/24  ;,534 ;01/01;
00000650282222015761060079;S1.JOSE     ;070/116 ;FARBEN                                                 ;45      ;5761060 ;5761060 ;258     ;650282 222       ;1       ;79      ;N       ;PAINEL LINEAR RIPADO LARGO X895X21MM PRETO   ;,534 M                                       ;AMARE MOVEIS PLANEJADO;SOMBRIO            ;SC;22/04/24  ;,534 ;01/01;
00000650282222015761060080;S1.JOSE     ;071/116 ;FARBEN                                                 ;45      ;5761060 ;5761060 ;258     ;650282 222       ;1       ;80      ;N       ;PAINEL LINEAR RIPADO LARGO X895X21MM PRETO   ;,534 M                                       ;AMARE MOVEIS PLANEJADO;SOMBRIO            ;SC;22/04/24  ;,534 ;01/01;
00000650280218015761250081;Renan/Sala  ;015/027 ;RODAG-LOGIST                                           ;45      ;5761250 ;5761250 ;244     ;650280 218       ;1       ;81      ;A       ;PAINEL LINEAR RIPADO LARGO X198X21MM LOURO FR;,4 M                                         ;STILIZE COMERCIO DE MO;SAO PAULO          ;SP;22/04/24  ;,4 M ;01/01;
