cod-barra;nr-pedrep;nr-vol-ped;nome-transp;nr-linha;nr-pedido;nr-pedcli;nr-carga;it-codigo;nr-volume;nr-sequencia;cod-box;desc-item-1;desc-item-2;nome-emit;cidade;estado;dt-embarque;medida;volume;
00000650282218015764953109;GAPPE-RIPADO;012/013 ;DUMAR                                                  ;45      ;5764953 ;5764953 ;321     ;650282 218       ;1       ;109     ;B       ;PAINEL LINEAR RIPADO LARGO X895X21MM LOURO FR;,5 M                                         ;PLANNED MOVEIS LTDA   ;BERTIOGA           ;SP;03/05/24  ;,5 M ;01/01;
00000650282218015766015110;AILEN HOME  ;036/043 ;DUMAR                                                  ;45      ;5766015 ;5766015 ;321     ;650282 218       ;1       ;110     ;B       ;PAINEL LINEAR RIPADO LARGO X895X21MM LOURO FR;1,15 M                                       ;MOURAD & CIA MOVEIS LT;PRAIA GRANDE       ;SP;03/05/24  ;1,15 ;01/01;
00000650282218015612720111;cozinhshowro;110/163 ;PRATTICA LO                                            ;45      ;5612720 ;5612720 ;324     ;650282 218       ;1       ;111     ;P       ;PAINEL LINEAR RIPADO LARGO X895X21MM LOURO FR;1,17 M                                       ;EWE MOVEIS PLANEJADOS ;CARANDAI           ;MG;03/05/24  ;1,17 ;01/01;
00000650282218015709361112;COZINHA     ;083/207 ;RASADOR PR                                             ;45      ;5709361 ;5709361 ;332     ;650282 218       ;1       ;112     ;E       ;PAINEL LINEAR RIPADO LARGO X895X21MM LOURO FR;1,227 M                                      ;BECK E CARNEIRO LTDA  ;CASTRO             ;PR;03/05/24  ;1,227;01/01;
00000650282218015709361113;COZINHA     ;082/207 ;RASADOR PR                                             ;45      ;5709361 ;5709361 ;332     ;650282 218       ;1       ;113     ;E       ;PAINEL LINEAR RIPADO LARGO X895X21MM LOURO FR;1,415 M                                      ;BECK E CARNEIRO LTDA  ;CASTRO             ;PR;03/05/24  ;1,415;01/01;
00000650282218015765207114;SALA EDUARDO;001/002 ;PRATTICA LO                                            ;45      ;5765207 ;5765207 ;324     ;650282 218       ;1       ;114     ;P       ;PAINEL LINEAR RIPADO LARGO X895X21MM LOURO FR;2,158 M                                      ;STAR HOUSE MOVEIS PLAN;CATALAO            ;GO;03/05/24  ;2,158;01/01;
00000650282218015765154115;GAPPE RIP SA;003/003 ;DUMAR                                                  ;45      ;5765154 ;5765154 ;321     ;650282 218       ;1       ;115     ;B       ;PAINEL LINEAR RIPADO LARGO X895X21MM LOURO FR;2,7 M                                        ;PLANNED MOVEIS LTDA   ;BERTIOGA           ;SP;03/05/24  ;2,7 M;01/01;
00000650282218015612720116;cozinhshowro;109/163 ;PRATTICA LO                                            ;45      ;5612720 ;5612720 ;324     ;650282 218       ;1       ;116     ;P       ;PAINEL LINEAR RIPADO LARGO X895X21MM LOURO FR;2,7 M                                        ;EWE MOVEIS PLANEJADOS ;CARANDAI           ;MG;03/05/24  ;2,7 M;01/01;
00000065028095015764953117;GAPPE-RIPADO;006/013 ;DUMAR                                                  ;45      ;5764953 ;5764953 ;321     ;650280 95        ;1       ;117     ;B       ;PAINEL LINEAR RIPADO LARGO X198X21MM BRANCO  ;1,08 M                                       ;PLANNED MOVEIS LTDA   ;BERTIOGA           ;SP;03/05/24  ;1,08 ;01/01;
00000065028095015764953118;GAPPE-RIPADO;007/013 ;DUMAR                                                  ;45      ;5764953 ;5764953 ;321     ;650280 95        ;1       ;118     ;B       ;PAINEL LINEAR RIPADO LARGO X198X21MM BRANCO  ;1,08 M                                       ;PLANNED MOVEIS LTDA   ;BERTIOGA           ;SP;03/05/24  ;1,08 ;01/01;
00000065028095015764953119;GAPPE-RIPADO;008/013 ;DUMAR                                                  ;45      ;5764953 ;5764953 ;321     ;650280 95        ;1       ;119     ;B       ;PAINEL LINEAR RIPADO LARGO X198X21MM BRANCO  ;1,08 M                                       ;PLANNED MOVEIS LTDA   ;BERTIOGA           ;SP;03/05/24  ;1,08 ;01/01;
00000065028095015764953120;GAPPE-RIPADO;009/013 ;DUMAR                                                  ;45      ;5764953 ;5764953 ;321     ;650280 95        ;1       ;120     ;B       ;PAINEL LINEAR RIPADO LARGO X198X21MM BRANCO  ;1,08 M                                       ;PLANNED MOVEIS LTDA   ;BERTIOGA           ;SP;03/05/24  ;1,08 ;01/01;
00000065028095015618907121;MI-15648-INF;007/011 ;TRANSTUTTI                                             ;45      ;5618907 ;5618907 ;330     ;650280 95        ;1       ;121     ;A       ;PAINEL LINEAR RIPADO LARGO X198X21MM BRANCO  ;2,4 M                                        ;ESTILO IN COMERCIO DE ;PORTO ALEGRE       ;RS;03/05/24  ;2,4 M;01/01;
00000065028295015618907122;MI-15648-INF;011/011 ;TRANSTUTTI                                             ;45      ;5618907 ;5618907 ;330     ;650282 95        ;1       ;122     ;A       ;PAINEL LINEAR RIPADO LARGO X895X21MM BRANCO  ;,3 M                                         ;ESTILO IN COMERCIO DE ;PORTO ALEGRE       ;RS;03/05/24  ;,3 M ;01/01;
00000065028295015618907123;MI-15648-INF;010/011 ;TRANSTUTTI                                             ;45      ;5618907 ;5618907 ;330     ;650282 95        ;1       ;123     ;A       ;PAINEL LINEAR RIPADO LARGO X895X21MM BRANCO  ;2,4 M                                        ;ESTILO IN COMERCIO DE ;PORTO ALEGRE       ;RS;03/05/24  ;2,4 M;01/01;
00000065028295015618907124;MI-15648-INF;008/011 ;TRANSTUTTI                                             ;45      ;5618907 ;5618907 ;330     ;650282 95        ;1       ;124     ;A       ;PAINEL LINEAR RIPADO LARGO X895X21MM BRANCO  ;2,56 M                                       ;ESTILO IN COMERCIO DE ;PORTO ALEGRE       ;RS;03/05/24  ;2,56 ;01/01;
00000065028295015618907125;MI-15648-INF;009/011 ;TRANSTUTTI                                             ;45      ;5618907 ;5618907 ;330     ;650282 95        ;1       ;125     ;A       ;PAINEL LINEAR RIPADO LARGO X895X21MM BRANCO  ;2,56 M                                       ;ESTILO IN COMERCIO DE ;PORTO ALEGRE       ;RS;03/05/24  ;2,56 ;01/01;
00065023440006015618907126;MI-15648-INF;005/011 ;TRANSTUTTI                                             ;45      ;5618907 ;5618907 ;330     ;650234 40006     ;1       ;126     ;A       ;PAINEL LINEAR RIPADO ESTREITO X885X21MM ABISS;2,7 M                                        ;ESTILO IN COMERCIO DE ;PORTO ALEGRE       ;RS;03/05/24  ;2,7 M;01/01;
00065023440005015618907127;MI-15648-INF;006/011 ;TRANSTUTTI                                             ;45      ;5618907 ;5618907 ;330     ;650234 40005     ;1       ;127     ;A       ;PAINEL LINEAR RIPADO ESTREITO X885X21MM HIMAL;,73 M                                        ;ESTILO IN COMERCIO DE ;PORTO ALEGRE       ;RS;03/05/24  ;,73 M;01/01;
00065023240002015763789128;Showroom com;003/006 ;PRATTICA LO                                            ;45      ;5763789 ;5763789 ;324     ;650232 40002     ;1       ;128     ;P       ;PAINEL LINEAR RIPADO ESTREITO X190X21MM GLACI;,455 M                                       ;FAMA COMERCIO DE MOVEI;CONGONHAS          ;MG;03/05/24  ;,455 ;01/01;
00000650233591015766530129;klebe recepç;001/001 ;MACUIM                                                 ;45      ;5766530 ;5766530 ;336     ;650233 591       ;1       ;129     ;T       ;PAINEL LINEAR RIPADO ESTREITO X585X21MM DAKAR;2,7 M                                        ;CASA DESIGNER COM DE M;DELMIRO GOUVEIA    ;AL;03/05/24  ;2,7 M;01/01;
00000650232218015619136130;Caf         ;041/077 ;TRANSTUTTI                                             ;45      ;5619136 ;5619136 ;330     ;650232 218       ;1       ;130     ;A       ;PAINEL LINEAR RIPADO ESTREITO X190X21MM LOURO;,3 M                                         ;ARQDECOR ARQUITETURA E;CAXIAS DO SUL      ;RS;03/05/24  ;,3 M ;01/01;
00000650232218015619136131;Caf         ;042/077 ;TRANSTUTTI                                             ;45      ;5619136 ;5619136 ;330     ;650232 218       ;1       ;131     ;A       ;PAINEL LINEAR RIPADO ESTREITO X190X21MM LOURO;,3 M                                         ;ARQDECOR ARQUITETURA E;CAXIAS DO SUL      ;RS;03/05/24  ;,3 M ;01/01;
00000650233218015762586132;sh-sala     ;028/125 ;DUMAR                                                  ;45      ;5762586 ;5762586 ;321     ;650233 218       ;1       ;132     ;B       ;PAINEL LINEAR RIPADO ESTREITO X585X21MM LOURO;,616 M                                       ;VITRINE MOVEIS PLANEJA;SAO JOSE DO RIO PRE;SP;03/05/24  ;,616 ;01/01;
00000650233218015762586133;sh-sala     ;125/125 ;DUMAR                                                  ;45      ;5762586 ;5762586 ;321     ;650233 218       ;1       ;133     ;B       ;PAINEL LINEAR RIPADO ESTREITO X585X21MM LOURO;,616 M                                       ;VITRINE MOVEIS PLANEJA;SAO JOSE DO RIO PRE;SP;03/05/24  ;,616 ;01/01;
00000650233218015762586134;sh-sala     ;123/125 ;DUMAR                                                  ;45      ;5762586 ;5762586 ;321     ;650233 218       ;1       ;134     ;B       ;PAINEL LINEAR RIPADO ESTREITO X585X21MM LOURO;,713 M                                       ;VITRINE MOVEIS PLANEJA;SAO JOSE DO RIO PRE;SP;03/05/24  ;,713 ;01/01;
00000650233218015762586135;sh-sala     ;124/125 ;DUMAR                                                  ;45      ;5762586 ;5762586 ;321     ;650233 218       ;1       ;135     ;B       ;PAINEL LINEAR RIPADO ESTREITO X585X21MM LOURO;,713 M                                       ;VITRINE MOVEIS PLANEJA;SAO JOSE DO RIO PRE;SP;03/05/24  ;,713 ;01/01;
00000650234218015762586136;sh-sala     ;029/125 ;DUMAR                                                  ;45      ;5762586 ;5762586 ;321     ;650234 218       ;1       ;136     ;B       ;PAINEL LINEAR RIPADO ESTREITO X885X21MM LOURO;,713 M                                       ;VITRINE MOVEIS PLANEJA;SAO JOSE DO RIO PRE;SP;03/05/24  ;,713 ;01/01;
00000650234218015762586137;sh-sala     ;030/125 ;DUMAR                                                  ;45      ;5762586 ;5762586 ;321     ;650234 218       ;1       ;137     ;B       ;PAINEL LINEAR RIPADO ESTREITO X885X21MM LOURO;,713 M                                       ;VITRINE MOVEIS PLANEJA;SAO JOSE DO RIO PRE;SP;03/05/24  ;,713 ;01/01;
